Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1188JP,,BI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,1725 WOODWARD DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1188JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,1725 WOODWARD DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1188JP,,BI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,1725 WOODWARD DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1188JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,1725 WOODWARD DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1188JP,,SAI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,1725 WOODWARD DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1188JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,1725 WOODWARD DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Annual inspection-CANADIAN NURSES ASSOCIATION,18-1189,,AI,100244,,02/28/2021,02/28/2019,01/01/2022,,,,,,,,,,50 THE DRIVEWAY,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Annual inspection-HEALTH CARE FOOD SERVICES,18-1190,,AI,100236,,02/28/2021,02/28/2019,01/01/2022,,,,,,,,,,1010 DAIRY DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-SHALL-MAY HOLDINGS LTD.,18-1191,,AI,100225,,03/01/2021,03/01/2019,01/01/2022,,,,,,,,,,465 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1222,,AI,100029,,05/16/2021,05/16/2019,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1222,,SAI,100029,,05/16/2021,05/16/2019,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1242,,QI,100029,,05/01/2021,05/01/2019,01/01/2022,,,,,,,,,,22 DE VARENNES,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1242,,AI,100029,,05/01/2021,05/01/2019,01/01/2022,,,,,,,,,,22 DE VARENNES,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1242,,QI,100029,,05/01/2021,05/01/2019,01/01/2022,,,,,,,,,,22 DE VARENNES,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1242,,QI,100029,,05/01/2021,05/01/2019,01/01/2022,,,,,,,,,,22 DE VARENNES,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CAMPUS LIVING CENTRES INC.,18-1328JP,,MI,100126,,02/07/2021,02/07/2017,01/01/2022,,,,,,,,,,111 COOPER STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CAMPUS LIVING CENTRES INC.,18-1328JP,,BI,100126,,02/07/2021,02/07/2017,01/01/2022,,,,,,,,,,111 COOPER STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CAMPUS LIVING CENTRES INC.,18-1328JP,,MI,100126,,02/07/2021,02/07/2017,01/01/2022,,,,,,,,,,111 COOPER STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CAMPUS LIVING CENTRES INC.,18-1328JP,,BI,100126,,02/07/2021,02/07/2017,01/01/2022,,,,,,,,,,111 COOPER STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CAMPUS LIVING CENTRES INC.,18-1328JP,,MI,100126,,02/07/2021,02/07/2017,01/01/2022,,,,,,,,,,111 COOPER STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CAMPUS LIVING CENTRES INC.,18-1328JP,,AI,100126,,02/07/2021,02/07/2017,01/01/2022,,,,,,,,,,111 COOPER STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CAMPUS LIVING CENTRES INC.,18-1328JP,,MI,100126,,02/07/2021,02/07/2017,01/01/2022,,,,,,,,,,111 COOPER STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CAMPUS LIVING CENTRES INC.,18-1328JP,,BI,100126,,02/07/2021,02/07/2017,01/01/2022,,,,,,,,,,111 COOPER STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CAMPUS LIVING CENTRES INC.,18-1328JP,,MI,100126,,02/07/2021,02/07/2017,01/01/2022,,,,,,,,,,111 COOPER STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CAMPUS LIVING CENTRES INC.,18-1328JP,,BI,100126,,02/07/2021,02/07/2017,01/01/2022,,,,,,,,,,111 COOPER STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CAMPUS LIVING CENTRES INC.,18-1328JP,,MI,100126,,02/07/2021,02/07/2017,01/01/2022,,,,,,,,,,111 COOPER STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CAMPUS LIVING CENTRES INC.,18-1328JP,,SAI,100126,,02/07/2021,02/07/2017,01/01/2022,,,,,,,,,,111 COOPER STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-WESTBORO CHILD CENTRE,18-1340,,AI,NA,,05/01/2021,05/01/2019,01/01/2022,,,,,,,,,,407 HILSON AVENUE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,MI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,1475 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,MI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,1475 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,MI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,1475 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,MI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,1475 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,MI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,1475 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,AI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,1475 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,MI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,1475 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,MI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,1475 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,MI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,1475 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,MI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,1475 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,MI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,1475 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,MI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,1475 RICHMOND ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,BI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,9 GURDWARA RD.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,BI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,9 GURDWARA RD.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,BI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,9 GURDWARA RD.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,BI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,9 GURDWARA RD.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,AI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,9 GURDWARA RD.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-APOLLO PROPERTY MANAGEMENT,18-1342JP,,BI,100041,,12/12/2021,12/12/2016,01/01/2022,,,,,,,,,,9 GURDWARA RD.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-SKYLINE COMMERCIAL REAL ESTATE HOLDINGS INC.,18-1348,,AI,100121,,05/01/2021,05/01/2019,01/01/2022,,,,,,,,,,2525 ST. LAURENT BLVD.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-SKYLINE COMMERCIAL REAL ESTATE HOLDINGS INC.,18-1348,,AI,100121,,05/01/2021,05/01/2019,01/01/2022,,,,,,,,,,380 HUNT CLUB ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-SKYLINE COMMERCIAL REAL ESTATE HOLDINGS INC.,18-1348,,AI,100121,,05/01/2021,05/01/2019,01/01/2022,,,,,,,,,,2781 LANCASTER ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PORT OF JOHNSTOWN,18-1350,,AI,100386,,05/01/2021,05/01/2019,01/01/2022,,,,,,,,,,3035 COUNTY ROAD #2,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PEPSICO,18-1400JP,,BI,100054,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,869 BELFAST ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PEPSICO,18-1400JP,,MI,100054,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,869 BELFAST ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PEPSICO,18-1400JP,,BI,100054,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,869 BELFAST ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PEPSICO,18-1400JP,,MI,100054,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,869 BELFAST ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PEPSICO,18-1400JP,,AI,100054,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,869 BELFAST ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PEPSICO,18-1400JP,,MI,100054,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,869 BELFAST ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PEPSICO,18-1400JP,,BI,100054,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,869 BELFAST ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PEPSICO,18-1400JP,,MI,100054,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,869 BELFAST ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PEPSICO,18-1400JP,,BI,100054,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,869 BELFAST ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PEPSICO,18-1400JP,,MI,100054,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,869 BELFAST ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PEPSICO,18-1400JP,,SAI,100054,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,869 BELFAST ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PEPSICO,18-1400JP,,MI,100054,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,869 BELFAST ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,SAI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,BI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,BI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,AI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,BI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,BI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,130 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,SAI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,100 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,100 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,BI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,100 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,100 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,BI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,100 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,100 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,AI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,100 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,100 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,BI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,100 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,100 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,BI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,100 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-REGIONAL GROUP OF COMPANIES INC.,18-1466JP,,MI,100029,,03/09/2021,03/09/2017,01/01/2022,,,,,,,,,,100 COLONNADE ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,18-1519,,AI,100022,,05/21/2021,05/21/2019,01/01/2022,,,,,,,,,,1117 NEWMARKET STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-OETIO,18-1521,,AI,100217,,05/21/2021,05/21/2019,01/01/2022,,,,,,,,,,12580 COUNTY ROAD 2,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MAXVILLE MANOR,18-1545,,AI,100020,,05/21/2021,05/21/2019,01/01/2022,,,,,,,,,,80 MECHANIC STREET WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-OCCUPATIONAL HEALTH CLINICS FOR ONTARIO WORKERS,18-1574,SUITE110,AI,100249,,05/16/2021,05/16/2019,01/01/2022,,,,,,,,,,1545 CARLING AVENUE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CONDAIR LTD.,18-1581,,AI,100210,,05/21/2021,05/21/2019,01/01/2022,,,,,,,,,,2740 FENTON ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
